Fusion index,Description,Config,Name,OpType,Count,Bounded-by,Execution time,Compute time,Memory time,ICI/NVLink time,ICI/NVLink outbound traffic,ICI/NVLink inbound traffic,Aggregated DCN time,DCN 0 time,PCIe time,Temporary memory size,Persistent memory size,MXU time,VPU time,Transpose time,Permute time,Bytes accessed,Input Tensor Shapes,Output Tensor Shapes,FLOP Count,Op Name,Op Code,Weight Size,Output Shape,parsed_op_type,dim_labels,tile_shapes,num_tiles,max_vmem_demand_bytes,num_mxu_ops,einsum_B_size,einsum_M_size,einsum_N_size,einsum_K_size,vu_softmax_time_ns,Compute Time (ns),Bytes Accessed,DVFS SA Policy,DVFS SA Voltage (V),DVFS SA Frequency (GHz),DVFS VU Policy,DVFS VU Voltage (V),DVFS VU Frequency (GHz),DVFS SRAM Policy,DVFS SRAM Voltage (V),DVFS SRAM Frequency (GHz),DVFS HBM Policy,DVFS HBM Voltage (V),DVFS HBM Frequency (GHz),DVFS ICI Policy,DVFS ICI Voltage (V),DVFS ICI Frequency (GHz),Vmem time,static_energy_sa_J,static_energy_vu_J,static_energy_sram_J,static_energy_hbm_J,static_energy_ici_J,static_energy_other_J,dynamic_energy_sa_J,dynamic_energy_vu_J,dynamic_energy_sram_J,dynamic_energy_hbm_J,dynamic_energy_ici_J,dynamic_energy_other_J,static_energy_J,dynamic_energy_J,total_energy_J,static_power_W,dynamic_power_W,total_power_W,num_setpm_sa,num_setpm_vu,num_setpm_sram,num_setpm_hbm,num_setpm_ici,tflops_per_sec,hbm_bw_GBps,flops_util,hbm_bw_util,DVFS SA Scaling Time (ns),DVFS SA Power Efficiency (%),DVFS VU Scaling Time (ns),DVFS VU Power Efficiency (%),DVFS SRAM Scaling Time (ns),DVFS SRAM Power Efficiency (%),DVFS HBM Scaling Time (ns),DVFS HBM Power Efficiency (%),DVFS ICI Scaling Time (ns),DVFS ICI Power Efficiency (%),DVFS SA Activity Factor,DVFS VU Activity Factor,DVFS SRAM Activity Factor,DVFS HBM Activity Factor,DVFS ICI Activity Factor
2,PrefillReceiveInputFromPipelineICI,"InterChipCommInput([16, 2048, 2560])",PrefillReceiveInputFromPipelineICIreceiveInputICITransfer83886080,ICINoCompute,1,ICI/NVLink,838861,0,56510,838861,0,167772160,0,0,0,0,0,0,0,0,0,167772160,"DT_BFLOAT16:[16,2048,2560]","[DT_BFLOAT16:(16,2048,2560)]",0,PrefillReceiveInputFromPipelineICIreceiveInputICITransfer83886080,InterChipXferInput,0,[],InterChipCommInput,,,,,0,,,,,0,0,167772160,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,186.26447051418532,0.0,0.06736508879355707,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
3,Fwd-Attention-encoder-Input_rmsnorm,"RMSNorm(x=16x2048x2560,memory_placements=0_0,type=DT_BFLOAT16)",FwdAttentionencoderInputrmsnormXnormRMSNormX,VPU,8,Memory,113020,48189,113020,0,0,0,0,0,0,0,0,0,48189,0,0,335544320,"DT_BFLOAT16:[16,2048,2560]","[DT_BFLOAT16:(16,2048,2560)]",503316480,FwdAttentionencoderInputrmsnormXnormRMSNormX,RMSNorm,0,[],RMSNorm,,,,,0,,,,,0,48189,335544320,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,19527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,4.453339939833659,2764.997345602548,0.4263690965680203,0.9999990400009215,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
4,AllGatherMHA-4,AllGather(16x2048x5120->16x2048x10240),AllGatherMHA4AllGather,ICINoCompute,60,ICI/NVLink,3355444,0,452080,3355444,671088640,671088640,0,0,0,0,0,0,0,0,0,1342177280,"DT_BFLOAT16:[16,2048,5120]","[DT_BFLOAT16:(16,2048,10240)]",0,AllGatherMHA4AllGather,AllGather,0,[],AllGather,,,,,0,,,,,0,0,1342177280,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,372.52894102837064,0.0,0.13473017758711414,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
5,Fwd-Attention-encoder-Attention-serving-prefill-q_wq_a_linear,"XlaEinsum(a=16x2048x5120,b=5120x1536,eq=BSM;MD->BSD,memory_placements=0_0_0,type=DT_BFLOAT16)",FwdAttentionencoderAttentionservingprefillqwqalinearwqaxselfwqax,MXU,60,Compute,1156537,1156537,152224,0,0,0,0,0,0,0,0,1156537,192752,0,0,451936256,"DT_BFLOAT16:[16,2048,5120],DT_BFLOAT16:[5120,1536]","[DT_BFLOAT16:(16,2048,1536)]",515396075520,FwdAttentionencoderAttentionservingprefillqwqalinearwqaxselfwqax,Einsum,15728640,[],Einsum,"BSM,MD->BSD","[[16, 2048, 320], [320, 1536], [16, 2048, 1536]]",1,170917888,122880,1,32768,1536,5120,0,1156537,451936256,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,202830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,445.6373427914541,363.92993695835065,0.977082886326402,0.1316202303646838,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
6,Fwd-Attention-encoder-Attention-serving-prefill-q_norm,"RMSNorm(x=16x2048x1536,memory_placements=0_0,type=DT_FLOAT32)",FwdAttentionencoderAttentionservingprefillqnormqnormwqaxselfqnormwqax,VPU,60,Memory,135624,28913,135624,0,0,0,0,0,0,0,0,0,28913,0,0,402653184,"DT_FLOAT32:[16,2048,1536]","[DT_FLOAT32:(16,2048,1536)]",301989888,FwdAttentionencoderAttentionservingprefillqnormqnormwqaxselfqnormwqax,RMSNorm,0,[],RMSNorm,,,,,0,,,,,0,28913,402653184,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,16204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2.2266699699168293,2764.997345602548,0.21318454828401015,0.9999990400009215,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
7,Fwd-Attention-encoder-Attention-serving-prefill-q_wq_b_linear,"XlaEinsum(a=16x2048x1536,b=1536x12288,eq=BSR;RD->BSD,memory_placements=0_0_0,type=DT_BFLOAT16)",FwdAttentionencoderAttentionservingprefillqwqblinearqselfwqbqnormwqax,MXU,60,Compute,2775662,2775662,389919,0,0,0,0,0,0,0,0,2775662,462607,0,0,1157627904,"DT_BFLOAT16:[16,2048,1536],DT_BFLOAT16:[1536,12288]","[DT_BFLOAT16:(16,2048,12288)]",1236950581248,FwdAttentionencoderAttentionservingprefillqwqblinearqselfwqbqnormwqax,Einsum,37748736,[],Einsum,"BSR,RD->BSD","[[16, 512, 768], [768, 6144], [16, 512, 6144]]",8,897581056,294912,1,32768,12288,1536,0,2775662,1157627904,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,488415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,445.64164557788376,388.4208523948521,0.9770923204078404,0.14047770430193565,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
8,Fwd-Attention-encoder-Attention-serving-prefill-apply_rotary_emb,"Mul(a=16x2048x64x64,b=16x2048x64x64,memory_placements=0_0_0,type=DT_FLOAT32)",FwdAttentionencoderAttentionservingprefillapplyrotaryembqpeapplyrotaryembqpefreqscis,VPU,60,Memory,361664,12851,361664,0,0,0,0,0,0,0,0,0,12851,0,0,1073741824,"DT_FLOAT32:[16,2048,64,64]","[DT_FLOAT32:(16,2048,64,64)]",134217728,FwdAttentionencoderAttentionservingprefillapplyrotaryembqpeapplyrotaryembqpefreqscis,Mul,0,[],Mul,,,,,0,,,,,0,12851,1073741824,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,27148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.3711116616528048,2764.997345602548,0.035530758047335013,0.9999990400009215,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
9,Fwd-Attention-encoder-Attention-serving-prefill-kv_k_pe_linear,"XlaEinsum(a=16x2048x5120,b=5120x576,eq=BSM;MK->BSK,memory_placements=0_0_0,type=DT_BFLOAT16)",FwdAttentionencoderAttentionservingprefillkvkpelinearkvselfwkvaxkvkpetorchsplitkvselfkvlorarankselfqkropeheaddimdim1,MXU,60,Compute,481902,481902,127722,0,0,0,0,0,0,0,0,481902,80314,0,0,379191296,"DT_BFLOAT16:[16,2048,5120],DT_BFLOAT16:[5120,576]","[DT_BFLOAT16:(16,2048,576)]",193273528320,FwdAttentionencoderAttentionservingprefillkvkpelinearkvselfwkvaxkvkpetorchsplitkvselfkvlorarankselfqkropeheaddimdim1,Einsum,5898240,[],Einsum,"BSM,MK->BSK","[[16, 2048, 1280], [1280, 576], [16, 2048, 576]]",1,106037248,51200,1,32768,576,5120,0,481902,379191296,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,88769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,401.0639680266942,732.8241303470415,0.8793534604312272,0.26503585184341466,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
10,Fwd-Attention-encoder-Attention-serving-prefill-apply_rotary_emb,"Mul(a=16x2048x64,b=16x2048x64,memory_placements=0_0_0,type=DT_FLOAT32)",FwdAttentionencoderAttentionservingprefillapplyrotaryembkpeapplyrotaryembkpeunsqueeze2freqscis,VPU,60,Memory,5651,202,5651,0,0,0,0,0,0,0,0,0,202,0,0,16777216,"DT_FLOAT32:[16,2048,64]","[DT_FLOAT32:(16,2048,64)]",2097152,FwdAttentionencoderAttentionservingprefillapplyrotaryembkpeapplyrotaryembkpeunsqueeze2freqscis,Mul,0,[],Mul,,,,,0,,,,,0,202,16777216,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.3711116616528048,2764.997345602548,0.035530758047335013,0.9999990400009215,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
11,AllGatherKV-11,AllGather(16x2048x512->16x4096x512),AllGatherKV11AllGather,ICINoCompute,60,ICI/NVLink,167773,0,22604,167773,33554432,33554432,0,0,0,0,0,0,0,0,0,67108864,"DT_BFLOAT16:[16,2048,512]","[DT_BFLOAT16:(16,4096,512)]",0,AllGatherKV11AllGather,AllGather,0,[],AllGather,,,,,0,,,,,0,0,67108864,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,372.5271646808485,0.0,0.13472953514678065,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
